Date,TEMP,HUMI,RAIN,WIND,AIRP,SOLA,SUNH
2022/3/26,25.5,90,0.3,9.1,1010.4,10.08,0.7
2022/3/27,21.4,83,0,7.3,1013.4,4.97,0
2022/3/28,16.6,90,32,8.5,1017.4,3.18,0
2022/3/29,18.5,82,0,11,1017.2,7.79,0.5
2022/3/30,22,74,0,10.7,1015.9,17.74,4.3
2022/3/31,23.7,70,0,11.3,1016.3,20.18,8.5
2022/4/1,18.2,84,0.8,13.4,1020.5,4.1,0
2022/4/2,14.3,74,1.1,12.7,1023.2,5.09,0
2022/4/3,17.8,50,0,11.3,1022.1,26.02,9.5
2022/4/4,19.1,52,0,11.6,1022.2,27.15,11.1
2022/4/5,20.6,64,0,7.5,1020,25.64,11
2022/4/6,21.2,71,0,8.6,1017.6,24.27,10.9
2022/4/7,21.8,68,0,11,1016.8,24.08,10.7
2022/4/8,22.5,49,0,10.5,1015.7,26.24,10.9
2022/4/9,22.1,66,0,12.4,1013.8,26.95,11
2022/4/10,22.8,67,0,10.5,1012.4,26.55,11.1
2022/4/11,24.5,76,0,4.8,1011,17.46,6.2
2022/4/12,24.8,79,0,5.7,1008.9,21.69,9.6
2022/4/13,24.5,85,0,7.1,1006.8,13.13,4.5
2022/4/14,25.1,68,0,7.7,1008.4,24.96,10.1
2022/4/15,23.2,70,0,17.5,1012.1,24.98,10.6
2022/4/16,21,75,0,17.3,1013.7,11.17,1.1
2022/4/17,20.5,73,0.3,13.5,1015.6,14.24,2.9
2022/4/18,21,75,0,8.5,1016.7,4.74,0.1
2022/4/19,19.4,82,0.3,5.8,1017.3,3.87,0
2022/4/20,21.1,77,0,8.5,1015.4,17.58,4.9
2022/4/21,23.2,80,0,8.8,1013.3,21.15,8.6
2022/4/22,24.2,86,0,9.6,1012.3,13.49,2.5
2022/4/23,25.8,84,0,7.4,1010.9,21.48,8.6
2022/4/24,26.9,80,0,6.5,1009.3,18.88,6
2022/4/25,27.3,80,0,8,1008.6,15.69,3.9
2022/4/26,27.2,81,0,8.1,1008.3,12.32,2.1
2022/4/27,27.8,80,0,6.8,1009.4,19.3,7.7
2022/4/28,27.5,82,0,10.8,1010.8,20.07,6.1
2022/4/29,27.6,80,0,6.8,1011,22.38,9.4
2022/4/30,24.5,88,1,11.8,1012.3,4.84,0
2022/5/1,19.7,89,32.6,13.3,1012.6,4.13,0
2022/5/2,18,81,24.2,10.5,1014.6,9.6,0
2022/5/3,21.8,59,0,10.3,1015.8,25.27,11.3
2022/5/4,23.7,62,0,12,1014.3,26.59,11
2022/5/5,24.2,74,0,10.3,1012.6,25.08,10.7
2022/5/6,24.5,77,0,10.8,1012.4,25.59,10.8
2022/5/7,24.5,77,1,9.7,1013,16.73,4.7
2022/5/8,24.2,70,0,13,1013.2,12.47,1.8
2022/5/9,24.6,76,0,11.7,1012.3,18.34,4.9
2022/5/10,25.1,90,1.2,10.1,1009.7,9.52,1
2022/5/11,24.4,96,61.2,6.1,1007.8,2.06,0
2022/5/12,24.9,95,122.6,8.6,1006,0.79,0
2022/5/13,24.9,94,94.8,7.2,1005.2,8.06,0.5
2022/5/14,24.2,93,3.1,8.8,1008.2,9.82,0.3
2022/5/15,22,93,25.1,13.9,1009.8,10.44,1
2022/5/16,19.6,83,3.3,10.5,1012.4,6.4,0
2022/5/17,21.9,69,0,8.7,1013.6,18.49,5.4
2022/5/18,23.4,49,0,12.1,1013.8,20.19,4.9
2022/5/19,24.8,64,0,10.1,1011.9,22.51,7.1
2022/5/20,26.1,77,0,7,1009.2,23.61,9.6
2022/5/21,26.1,79,0,9,1007.8,23.42,9.5
2022/5/22,24.3,85,0.2,13.3,1007.3,9.48,1.5
2022/5/23,23.3,92,6.3,14.5,1007.6,3.85,0
2022/5/24,23.8,96,10.6,10.8,1009.2,5.58,0.1
2022/5/25,24.8,93,1.2,9.3,1007.7,11.3,1.8
2022/5/26,26.2,90,1,8.2,1004.7,17.05,3.6
2022/5/27,26.7,91,17.6,7.9,1004.3,3.83,0
2022/5/28,28.2,83,0,9.6,1005.5,18.08,5.2
2022/5/29,28.6,81,0,8.4,1005.8,19.39,7.9
2022/5/30,28.5,80,0,7,1005.9,21.64,7.4
2022/5/31,27.5,85,1.2,6.3,1006.8,13.14,2.6
2022/6/1,28.2,82,1.9,7,1007.1,12.93,2.1
2022/6/2,28.3,82,3.1,9,1006.2,16.43,4.2
2022/6/3,28.5,83,2.5,9.6,1005.6,11.24,1.1
2022/6/4,29.2,78,0.1,11.1,1005.8,20.38,6.3
2022/6/5,29.2,79,0,11.4,1004.7,21.65,6.5
2022/6/6,28.2,86,5.9,9,1003.6,9.33,1.8
2022/6/7,26.7,89,25.4,7.9,1004.5,7.52,0.5
2022/6/8,25.1,95,64.8,8.2,1005.6,2.06,0
2022/6/9,25.7,93,31.7,5.8,1005.5,5.92,0.5
2022/6/10,25.6,93,26.3,5.8,1005.4,4.79,0
2022/6/11,26.2,91,49.9,6.2,1006.6,6.53,0.2
2022/6/12,27.9,86,1.9,8.8,1007,11.01,1.6
2022/6/13,28.4,82,0,10.8,1006.4,15.31,2.7
2022/6/14,26.7,89,50.6,8.4,1007,4.28,0
2022/6/15,26.3,88,11.2,5.2,1009.2,11.29,1.4
2022/6/16,27.1,86,0.9,5.7,1008.9,11.81,1.5
2022/6/17,28.4,80,0.4,9.5,1007.6,17.52,4.5
2022/6/18,28.1,83,2.3,11.4,1006.8,8.6,0.3
2022/6/19,28.6,83,0.4,11.5,1006.1,11.55,2.3
2022/6/20,28.4,82,4,12.5,1004.8,10.26,1
2022/6/21,28.7,81,0,10.3,1005.9,9.54,0.4
2022/6/22,28.8,80,0,8.9,1009.6,16.84,4.3
2022/6/23,29.1,76,0,8.8,1010.4,24.44,10.7
2022/6/24,29.1,75,0,8.7,1008.6,27.81,11.6
2022/6/25,28.9,77,0,8.9,1007.8,25.44,11.6
2022/6/26,29.3,76,0.8,8.3,1009.3,26.93,10.6
2022/6/27,29.2,76,0.1,8.3,1008.1,23.34,9.2
2022/6/28,29.7,72,0,7.1,1005.1,27.2,11.8
2022/6/29,29.3,79,0.8,11.4,1002.8,20.59,7.1
2022/6/30,26.7,91,65.3,12.2,1002.7,7.35,0.3
2022/7/1,26.7,86,56.3,21.3,1000.7,12.37,2.5
2022/7/2,26.2,90,81.6,25.4,999.1,4.55,0.2
2022/7/3,28.4,83,0,17.4,1001.5,9.14,1
2022/7/4,28.1,84,0,16.1,1002.2,4.75,0
2022/7/5,28.2,84,0.2,10.3,1004.2,4.2,0.1
2022/7/6,28.1,84,1.6,7.6,1005.7,9.37,0.6
2022/7/7,27.9,88,10.3,8.3,1007.3,10.93,1.8
2022/7/8,29.2,81,0,10.8,1007.4,27.32,10.8
2022/7/9,29.2,81,0,12.8,1005.7,17.1,4.8
2022/7/10,29.7,79,0,11.6,1006.5,28.11,11.3
2022/7/11,29.9,75,0,7.5,1007.3,26.9,11.6
2022/7/12,29.9,75,0,8.3,1006.9,28.05,11.2
2022/7/13,29.8,73,0,8.4,1005.9,23.24,10.7
2022/7/14,29.6,76,0,8.2,1005.6,22.43,7.8
2022/7/15,29.7,79,0,9,1006.5,22.09,7.1
2022/7/16,29.9,80,2.3,9.2,1006,22.53,7.7
2022/7/17,30,79,0.1,9.4,1005.7,23.39,8.9
2022/7/18,30,79,0.3,8.7,1004.9,17.85,6.4
2022/7/19,30.1,77,0,9.7,1006.6,19.98,7.8
2022/7/20,29.6,79,0.5,10.9,1009.8,19.4,7
2022/7/21,29.9,76,0,8.2,1012,23.32,9.7
2022/7/22,30.5,73,0,8.7,1010.8,27.32,12.2
2022/7/23,30.7,76,0,9,1008.7,27.5,11.5
2022/7/24,31.2,74,0,9.1,1007.1,26.65,11.8
2022/7/25,31.2,76,0,8.8,1007.6,25.98,10.5
2022/7/26,30.2,73,0,8.5,1007.7,24.88,10.4
2022/7/27,30.2,71,0,8.7,1007.1,27.68,10.6
2022/7/28,30.5,76,0,9.5,1006.2,24.95,10.6
2022/7/29,31,76,0,8.7,1004.7,21.61,8.6
2022/7/30,28.8,82,3.6,6.5,1004.3,5.43,0.6
2022/7/31,30.3,77,0,7.5,1004.3,24.79,10.4
2022/8/1,30.7,71,0,8,1005.9,27.51,11.5
2022/8/2,30.2,73,2.8,7.1,1007.1,23.96,10.3
2022/8/3,27.4,83,35,6.7,1006.7,9.25,0.8
2022/8/4,26.5,89,13,7.4,1004.5,5.33,0.2
2022/8/5,25.6,95,154.8,6.8,1007.6,8.49,1.3
2022/8/6,27.6,89,4.5,8.1,1007.6,16.71,5.3
2022/8/7,29.2,80,0.3,12.3,1006.7,24.81,9
2022/8/8,27.6,88,34.6,11.3,1006.3,8.43,1.9
2022/8/9,25.8,91,83.7,20.5,1003.6,6.65,0.3
2022/8/10,26.8,90,49.2,20.3,1004.1,6.99,0.9
2022/8/11,26.2,91,10.2,11.8,1007.8,8.08,1.2
2022/8/12,25.5,94,70.6,6.1,1008.8,4.61,0.1
2022/8/13,27.9,83,0,5.3,1008,15.09,5.3
2022/8/14,29,79,0,5.3,1007.2,22.63,10
2022/8/15,29.3,79,0,6.5,1006.2,19.48,7.6
2022/8/16,28.8,82,10.7,8.7,1005.6,19.41,6.5
2022/8/17,27.6,88,14.4,10.3,1005.8,15.07,4.1
2022/8/18,27.6,87,16.4,7,1005.5,10.43,1.8
2022/8/19,27.6,86,7,8.1,1004.9,14.34,3.5
2022/8/20,27.6,85,6.9,10.8,1007.5,18.28,6.2
2022/8/21,28.4,85,1.5,9.3,1008.3,17.45,5.9
2022/8/22,29.6,79,0,8.8,1006.9,25.86,10.6
2022/8/23,30.7,78,0,7.4,1005,22.9,10.1
2022/8/24,30.2,72,6.2,13.7,1002.3,17.66,6.3
2022/8/25,26.4,87,40.4,17.5,1006.3,11.26,1.8
2022/8/26,28.9,82,0,8.7,1010.6,22.57,7.7
2022/8/27,29.2,80,0,9.4,1009.2,25.57,10.8
2022/8/28,29.7,83,0,9.2,1008.4,24.88,10.9
2022/8/29,29.2,81,0,7.5,1010.2,15.97,3.2
2022/8/30,28.9,82,6.4,6.2,1008.8,18.15,6.6
2022/8/31,29.3,80,5.5,5.4,1006.7,15.08,6
2022/9/1,29.3,76,4.4,7,1007.9,16.58,7.2
2022/9/2,29,61,0,9.9,1005.9,18.55,8
2022/9/3,29.4,52,0,7.9,1002.8,24.64,11.1
2022/9/4,30.1,52,0,8.3,1002.9,24.31,11
2022/9/5,30.6,49,0,7.9,1004.4,22.05,10.2
2022/9/6,30.1,58,0,9.6,1008.2,22.76,8.9
2022/9/7,27.5,82,7.2,13.4,1013.3,9.14,0.5
2022/9/8,28.7,70,0,10.8,1014.2,23.21,10.3
2022/9/9,28.9,53,0,7.8,1013.1,23.94,11
2022/9/10,27.9,78,0,7,1011.4,11.63,4.7
2022/9/11,28.9,80,0,8.2,1009.1,20.67,8.6
2022/9/12,30.3,66,0,6.8,1007.4,20.85,10.3
2022/9/13,31,55,0,6.9,1007.3,22.61,11
2022/9/14,31.3,44,0,7.7,1007,22.93,10.5
2022/9/15,30.7,50,0,7.6,1005.9,22.95,11
2022/9/16,30,66,0,7.3,1005.1,18.14,8.9
2022/9/17,30.4,71,0,8.8,1006,20.99,10.5
2022/9/18,29.5,79,23.3,7.7,1005.7,18.25,6.9
2022/9/19,28.5,77,0.9,7.5,1005.9,15.09,5.7
2022/9/20,28,80,5.1,12.5,1008.2,10.45,3.1
2022/9/21,27.3,73,15.9,15.1,1010.7,22.78,9.8
2022/9/22,27.6,74,0,11.8,1011.1,20.88,9.5
2022/9/23,27.6,78,19,8.3,1010.8,13.65,5.7
2022/9/24,27.4,71,0,13.4,1011.2,20.59,9.3
2022/9/25,27.7,73,0,10.3,1010.4,20.99,9.6
2022/9/26,28.4,72,0,12,1009.1,20.5,10.4
2022/9/27,28.3,73,0,17,1007.7,14.11,4
2022/9/28,27.9,74,0,18.6,1008,15.53,6.7
2022/9/29,27.1,83,8.4,15,1010.1,8.76,2.9
2022/9/30,25.5,93,112.9,12,1012.3,2.38,0.1
2022/10/1,27,87,1.9,11.3,1012.9,13.12,3.8
2022/10/2,28.3,82,0,12.1,1012.9,15.79,4.9
2022/10/3,28.6,77,0,9,1013.5,23.05,10.8
2022/10/4,28.2,79,0,6.6,1013.6,16.73,6.6
2022/10/5,28.1,77,0,12.7,1014.4,18.22,7.2
2022/10/6,28,76,0,13.4,1015,22.31,9.4
2022/10/7,27.4,77,25.3,12.3,1014.9,19.88,8.9
2022/10/8,26.8,73,0,11.8,1015.4,20.6,9.1
2022/10/9,26.6,66,4.7,10.2,1016.4,18.85,9.3
2022/10/10,23.3,47,0,12.8,1018,15.43,6
2022/10/11,23,44,0,8.1,1016.8,21.41,10.7
2022/10/12,24.3,48,0,9.3,1015.4,22.1,10.7
2022/10/13,25.4,58,0,9.4,1013.5,17.88,8
2022/10/14,26.1,66,0,10.5,1012.1,21.1,10.5
2022/10/15,26.9,50,0,8.8,1010.9,20.69,10.7
2022/10/16,28,41,0,11.5,1009.1,13.24,6.7
2022/10/17,26.7,41,0,19.6,1008.9,9.49,1.5
2022/10/18,20.1,65,16.9,19,1013.3,4.52,0
2022/10/19,22.6,49,0,12.5,1015.7,15.75,5.8
2022/10/20,23.6,64,0,15.1,1017.5,14.14,6
2022/10/21,24.3,69,0,12.9,1017.2,21.2,10.3
2022/10/22,25.9,65,0,6.8,1015.5,16.87,6.8
2022/10/23,25.8,71,0,10.3,1014.9,14.22,4.1
2022/10/24,24.4,68,0,14.3,1016.1,17.52,9.3
2022/10/25,23,64,0,17.8,1018.2,21.1,10.5
2022/10/26,23,67,0,13.3,1017.2,20.82,10.6
2022/10/27,23.8,70,0,11,1015.9,20.49,10.4
2022/10/28,24.7,67,0,12.1,1015.4,18.97,10.4
2022/10/29,25.2,63,0,9,1014.2,18.84,10
2022/10/30,24.7,54,0,13.8,1011.4,16.54,9.2
2022/10/31,25,45,0,20.4,1008.7,11.26,2.8
2022/11/1,21.5,60,4.1,17.5,1008.2,3.21,0
2022/11/2,19.9,85,25.3,15.2,1007,5.37,0
2022/11/3,21.4,95,58.1,14.1,1012,3.77,0
2022/11/4,22.2,87,3.7,12.3,1016.3,4.27,0
2022/11/5,20.9,79,0,11.6,1019,3.26,0.1
2022/11/6,20.2,84,6.9,7.3,1018.6,8.17,0.8
2022/11/7,21.2,83,1.8,6.9,1017.3,9.42,0.7
2022/11/8,22,85,10,8.7,1017.3,6.61,0.4
2022/11/9,23.5,76,0,9.4,1017.3,18.06,8.8
2022/11/10,24.4,78,0,9.6,1016.7,17.14,9
2022/11/11,24.4,78,0,11.3,1016.2,15.26,6.4
2022/11/12,23.8,81,0,8.2,1015.3,8.67,0.9
2022/11/13,24.2,83,0,8,1015.7,18.3,10
2022/11/14,23.5,79,0,13.8,1016.7,10.6,2.2
2022/11/15,23.6,79,0,10.5,1015.5,13.93,7.1
2022/11/16,23.4,81,0,13,1015,13.53,5.6
2022/11/17,23.8,81,0,9.4,1014.6,10.32,5.1
2022/11/18,24.1,80,0,10.8,1015.6,17.7,8.5
2022/11/19,24.6,78,0,9.3,1015,17.6,9.7
2022/11/20,24.1,79,0,10.3,1014,16.42,8.9
2022/11/21,23.3,79,0.3,14.8,1013.6,6.59,0.2
2022/11/22,22.9,88,1.7,14.4,1013.1,3.74,0
2022/11/23,22.8,94,3,13,1013.8,4.12,0
2022/11/24,21.3,95,6.4,13.9,1015.2,3.42,0
2022/11/25,21.8,93,3.7,9.3,1015.6,4.43,0
2022/11/26,22.2,89,0.6,7.2,1014.8,4.27,0.2
2022/11/27,22.4,92,0.8,13.9,1012.6,3.66,0
2022/11/28,25.4,88,0.7,7.8,1012.5,11.34,4.2
2022/11/29,25.1,86,0,8,1013.5,17.05,8.9
2022/11/30,22.1,83,0,8.5,1017.3,7.06,2.6
2022/12/1,15.5,72,0,9,1020.5,7.29,0.3
2022/12/2,15.9,67,0,7.3,1019.4,13.89,5.7
2022/12/3,19.1,71,0,4.5,1017.1,11.17,4.2
2022/12/4,20.9,72,0,5.8,1018,11.76,4.6
2022/12/5,17,65,0,9,1019.8,8.15,1.9
2022/12/6,16.2,67,0,6.8,1019.7,13.86,6.5
2022/12/7,18.2,65,0,7,1018.9,14.65,7.6
2022/12/8,19.5,70,0,6,1017.9,16.1,9.6
2022/12/9,19.4,64,0,7.2,1015.8,16.12,9.1
2022/12/10,18,57,0,8.3,1015.5,16.45,9.6
2022/12/11,16.1,56,0,10.3,1016.2,8.91,1.7
2022/12/12,15.6,57,0,12.1,1018.3,12.37,5
2022/12/13,13.8,68,2.4,9.2,1019.4,5.78,0
2022/12/14,11.9,89,9.8,8.3,1021.4,3.39,0
2022/12/15,14.1,91,5.1,4.7,1017.9,4.17,0
2022/12/16,16.4,89,1,7.5,1017.5,2.53,0
2022/12/17,12.8,54,6.8,16.2,1024.9,5.42,0
2022/12/18,11.4,20,0,15.1,1025.9,17.21,8.9
2022/12/19,13.4,43,0,7.4,1021.7,16.84,8.9
2022/12/20,16.4,69,0,10.1,1018.3,14.13,7.3
2022/12/21,17.4,38,0,7.7,1016.3,16.2,8.8
2022/12/22,17.1,24,0,10.8,1016.5,17.55,9.4
2022/12/23,16.7,32,0,8.8,1019,17.24,9
2022/12/24,16.6,41,0,7.4,1021.1,16.89,9.4
2022/12/25,15.4,56,0,9.4,1022.3,17.29,9.3
2022/12/26,15.8,63,0,9.5,1022.8,16.64,9.3
2022/12/27,16.4,68,0,11.1,1022.7,16.72,9.3
2022/12/28,17.3,64,0,7.3,1022.6,16,9.3
2022/12/29,16.3,55,0,8.1,1024.2,12.77,5.6
2022/12/30,14.4,59,0,8.5,1025.1,15.69,9.3
2022/12/31,15.2,61,0,7.9,1024.7,16.52,8.9
2023/1/1,16.4,61,0,6.9,1023.3,9.2,1.8
2023/1/2,18.4,62,0,7.8,1023.1,12.02,4.8
2023/1/3,16.6,67,0,10,1023.7,7.14,0.2
2023/1/4,16.9,73,0,9.4,1023.4,12.79,5
2023/1/5,18,77,0,7,1023.4,14.83,8.1
2023/1/6,19.6,59,0,9.1,1022.6,16.76,9.6
2023/1/7,18.7,55,0,10.2,1020.5,11.07,4.5
2023/1/8,18.2,53,0,12.7,1020,5.66,0.1
2023/1/9,19.3,71,0,7.6,1019.5,4.64,0
2023/1/10,17.8,92,5.1,7.3,1018.8,2.41,0
2023/1/11,17.6,88,3.6,11.1,1017.6,6.81,0.7
2023/1/12,18.4,89,0.4,15,1014.5,4.26,0
2023/1/13,21.4,95,3.9,6.5,1011,3.55,0
2023/1/14,22.6,90,1.2,5.7,1009.4,10.65,4.8
2023/1/15,17.8,78,0,9,1014.4,5.61,0.7
2023/1/16,11.5,63,0,9.6,1021.6,4.29,0
2023/1/17,12.3,69,0,7.5,1023.6,7.73,0.6
2023/1/18,14,55,0,7.3,1024.1,17.43,9.1
2023/1/19,15.9,59,0,6,1022.3,17.36,9.8
2023/1/20,17.4,57,0,7.4,1021.4,12.6,5.1
2023/1/21,16.2,79,0,13,1019.5,13.22,4.1
2023/1/22,18.5,83,0.4,7.8,1016.5,15.4,7.1
2023/1/23,18.4,87,0,6.6,1016.2,13.89,6
2023/1/24,14.2,46,0,16.4,1024.5,17.07,7.4
2023/1/25,11.8,52,0,10.9,1023.1,8.26,1.5
2023/1/26,15.2,66,0,7.6,1019.3,12.93,3
2023/1/27,14.8,40,0,12.8,1022.5,12.01,3.7
2023/1/28,12.4,20,0,11.9,1024.1,19.04,10
2023/1/29,12.4,28,0,8.3,1023.7,19.37,10
2023/1/30,14.8,40,0,8.1,1022.2,20.08,10.1
2023/1/31,16.5,58,0,11.4,1017.9,16.64,6.3
2023/2/1,19.7,77,0,9,1015.6,16.68,8.2
2023/2/2,18.9,77,0.1,13.9,1018.2,17.3,8.2
2023/2/3,17.5,76,0,13,1018.6,10.21,1.4
2023/2/4,16.9,82,0.1,12.8,1017.4,7.37,0.6
2023/2/5,17.4,84,0,10.8,1016,4.74,0.1
2023/2/6,18.8,85,0,7.8,1014.6,9.73,1.9
2023/2/7,20.7,84,0.2,6.5,1015.4,12.07,4.2
2023/2/8,17.8,86,0,13.8,1017.1,5.52,0
2023/2/9,19,84,0,12.2,1016.3,13.5,4.5
2023/2/10,20.8,88,0.1,7.6,1014.9,8.53,2.2
2023/2/11,18.3,95,0.5,13.7,1014.6,6.15,0
2023/2/12,19.8,96,0.1,11.7,1013.9,7.29,0.2
2023/2/13,22.1,89,0,8.1,1013.7,15.17,6.4
2023/2/14,17.8,61,0,10.3,1018.8,10.54,2.3
2023/2/15,15.4,58,0,10.2,1023.5,18.53,9.7
2023/2/16,16,60,0,10.4,1024.7,13.62,3.9
2023/2/17,18,70,0,8.8,1021.2,20.86,10.5
2023/2/18,20.6,67,0,6.4,1018.2,11.98,3.6
2023/2/19,22.5,67,0.1,7.1,1017.6,16.11,6.1
2023/2/20,19.3,64,0,10.3,1019.2,16.68,7.9
2023/2/21,16.9,62,0,17.2,1022.6,19.76,9.5
2023/2/22,16,60,0,13.8,1022.2,21.97,10.6
2023/2/23,17.5,69,0,10.3,1018.6,21.06,10.4
2023/2/24,19.4,65,0,9.3,1018.9,19.11,10.3
2023/2/25,16.2,51,0,13.5,1026.5,20.43,10.4
2023/2/26,15.9,55,0,12.3,1029.2,21.1,10.5
2023/2/27,15.5,58,0,13.8,1027.4,22.19,10.6
2023/2/28,16.9,70,0,12.8,1024,21.73,9.6
2023/3/1,18.9,71,0,5.8,1021.5,21.31,10.5
2023/3/2,19,68,0,12,1023.8,19.22,9.2
2023/3/3,17.7,53,0,13.5,1024.9,20.62,10.3
2023/3/4,18.7,63,0,8.5,1024.4,15.28,6.1
2023/3/5,18.8,54,0,14,1023.6,23.36,10.7
2023/3/6,19.1,45,0,11.2,1022.4,23.39,10.7
2023/3/7,19.2,52,0,11.8,1020.9,21.79,10.6
2023/3/8,20.6,79,0,4,1019.7,16.59,9
2023/3/9,21.9,74,0,4.5,1017.7,19.44,9
2023/3/10,21.5,66,0,10.8,1017.6,22.71,10.8
2023/3/11,21.2,67,0,9.8,1018.3,20.59,10
2023/3/12,22,71,0.5,8.6,1018.9,13.63,5.8
2023/3/13,19.3,62,0,9.6,1020.4,5.87,1.2
2023/3/14,18.8,74,0,10.2,1016.8,13.2,2.1
2023/3/15,20.2,78,0,9.2,1017.4,17.12,7.3
2023/3/16,21.1,71,0,9.1,1018.4,20.42,10.5
2023/3/17,21.2,84,0.4,9.7,1016.8,16.55,6.3
2023/3/18,21.7,80,0,7.8,1015.5,17.57,7.1
2023/3/19,20.1,87,0.6,12.5,1015.2,6.39,0.1
2023/3/20,21.3,89,0.3,10.5,1012,10.03,2
2023/3/21,22.9,87,0,6.5,1009.2,5.88,0.5
2023/3/22,24.5,83,0,8.2,1008,3.38,0.1
2023/3/23,24.6,81,0,6.9,1008.6,5.59,0.6
2023/3/24,25,82,0.1,8.4,1011.4,15.84,4.2
2023/3/25,22.6,91,49.8,12.7,1013.1,4.94,0.4
2023/3/26,20.2,92,6.1,9,1014,2.85,0
2023/3/27,18,86,5.9,13.6,1016.2,1.84,0
2023/3/28,18.1,84,0,11.4,1017.6,3.09,0
2023/3/29,19.4,86,0.5,12.7,1015.4,10.79,1.7
2023/3/30,20.3,90,0.2,9.5,1012.9,4.84,0
2023/3/31,19.8,93,0.6,12,1013.3,2.94,0
2023/4/1,20,89,0,11.3,1012.7,8.01,0.4
2023/4/2,20.5,93,1.1,11.8,1012.2,3.24,0
2023/4/3,20.3,92,1.6,14.3,1011.8,2.59,0
2023/4/4,23.4,91,3.9,10.5,1009.3,4.81,0.2
2023/4/5,25,89,0.3,8.7,1009.5,4.29,0
2023/4/6,25.2,87,6.4,8.2,1011,10.45,2
2023/4/7,21.5,71,3.4,7.9,1015.2,14.63,2.6
2023/4/8,19.9,71,0,10.7,1020.1,4.92,0
2023/4/9,19.2,71,2.2,9.3,1018.4,8.24,1.7
2023/4/10,20.9,79,0,11.7,1014.9,12.23,1.9
2023/4/11,23.6,83,0,9.7,1012.9,18.85,8.1
2023/4/12,24.4,78,0,6.8,1012.3,20.15,9.7
2023/4/13,22.7,80,0,14.8,1012.8,18.48,7.9
2023/4/14,24.2,82,0,7.8,1010.8,14.41,5.6
2023/4/15,26.7,70,0,6,1009.3,15.2,5.6
2023/4/16,26.1,70,0,9.8,1009.5,24.85,10.9
2023/4/17,25.7,81,0,9.9,1011.5,20.83,8.5
2023/4/18,26.4,83,0,7.6,1010.1,13.02,4.3
2023/4/19,25.5,83,28.7,9.3,1005.1,7.34,1.5
2023/4/20,23.6,95,16,8.3,1004.1,3.71,0
2023/4/21,23.5,92,4,12.2,1007.3,4.16,0
2023/4/22,22.5,90,0.9,17.7,1010.5,4.65,0
2023/4/23,22.4,92,0.7,14.4,1013.3,7.78,0
2023/4/24,22.9,90,0.8,8.9,1014.2,4.64,0
2023/4/25,22,91,3.9,4.9,1013.9,2.05,0
2023/4/26,21.2,69,0,8.8,1014.6,15.51,3
2023/4/27,22.1,79,0,13.3,1015.2,13.66,2.1
2023/4/28,23.5,85,1.2,12.3,1013.8,20.54,7.4
2023/4/29,25.1,82,0,6.5,1011.6,10.31,2.2
2023/4/30,24.3,71,0,8.4,1012.1,17.15,6.7
2023/5/1,23.5,76,0,13.2,1014.2,14.68,1.4
2023/5/2,23.5,73,0,12.7,1015.2,14.02,3
2023/5/3,24.9,85,0.2,10.3,1013.4,15.73,4.1
2023/5/4,26.3,85,0,11.1,1008.8,16.1,5.3
2023/5/5,27.1,81,0,7.6,1005.8,15.97,5.7
2023/5/6,27.9,82,0,8,1004.4,10.32,1.2
2023/5/7,26.1,86,37.7,6.5,1006,5.79,1.2
2023/5/8,22.7,86,35.2,9.1,1011,4.23,0.3
2023/5/9,23,78,0.1,14.4,1013.2,17.47,4.6
2023/5/10,23.2,69,0,16,1013.7,14.66,2.1
2023/5/11,23.2,75,1.7,12.6,1014.7,13.95,1.4
2023/5/12,23.8,75,0,8.5,1014.8,6.74,0
2023/5/13,23.2,84,10.1,3.9,1013.8,5.65,0
2023/5/14,20.9,93,40.3,5.6,1011.6,4.07,0
2023/5/15,24,84,0.1,5.2,1010.4,14.13,4.3
2023/5/16,24.8,88,0.2,8.4,1009.6,13.34,3.7
2023/5/17,26.4,90,25.3,6.9,1007.9,5.97,0.9
2023/5/18,28.4,85,0,8.7,1006.9,19.1,6.5
2023/5/19,28.8,83,0,7.3,1007.7,17.8,6.5
2023/5/20,29.4,81,0,7.6,1008.5,19.94,6.8
2023/5/21,29.6,79,2.4,9.3,1009,19.14,6.7
2023/5/22,29.6,77,0,9,1008.1,24.21,9.9
2023/5/23,26.4,89,5.1,10.9,1009.1,4.73,0.1
2023/5/24,24.3,89,17.1,13.7,1010.5,12.12,1.8
2023/5/25,25.5,90,0,11.8,1012,7.11,0
2023/5/26,27.2,88,0.1,10.3,1011.9,16.91,4.7
2023/5/27,28,82,0,10.8,1010.4,25.44,10.4
2023/5/28,27.8,76,0,9.6,1009.8,23.42,8.7
2023/5/29,28.4,75,0,8.4,1008,26.21,11.5
2023/5/30,30.6,76,0,7.2,1004,24.22,11.8
2023/5/31,31,78,0,7,1002.1,19,7.3
2023/6/1,28.8,79,4.9,7.3,1002.8,16.51,6.4
2023/6/2,30.2,77,0,8.1,1004.8,24.81,10.7
2023/6/3,30.1,78,0,8.7,1007.6,18.15,9
2023/6/4,29.2,81,5.3,12.4,1008.4,22.41,8.7
2023/6/5,29,80,3.1,15.3,1007.9,20.64,6.2
2023/6/6,27.7,87,32.7,11.5,1007.8,8.02,1.1
2023/6/7,27.9,88,27.4,8,1008.7,11.55,1.6
2023/6/8,28.7,84,3.1,7.3,1007.1,16.9,3.9
2023/6/9,28.5,84,15.1,6.6,1004.2,15.73,5.1
